aisheId,name,city,district,state,address,pin_code,type,category,courses,id
7498,"Vivek Vardhini Arts College, Devni",Latur,Latur,Maharashtra,"Vivek Vardhini Arts College, Devni, NA, Latur, 413519",,private,Arts,BA,aishe_7498
14043,"Vasantrao Kale Homoeopathic Medical College & Hospital, Latur",Latur.,Latur,Maharashtra,"P-12, M.I.D.C., Kallam Road, Latur, Latur., 413531",,private,Medical,MBBS;BDS,aishe_14043
10223,VIVEKANAND ADHYAPAK VIDYALAYA BHABALGAON LATUR,Latur.,Latur,Maharashtra,"AT.POST.BABALGAON TQ.LATUR.DIST.LATUR, AT.POST.BABALGAON TQ.LATUR.DIST.LATUR, Latur., 413573",,private,General,BA;B.Sc;B.Com,aishe_10223
14902,Christ Institute Of Management,Lavasa,Pune,Maharashtra,"30 Valor Court,At Post: Dasve,, Taluka: Mulshi, Lavasa, 412112",,private,MBA,MBA;BBA,aishe_14902
2007,PHOENIX FOUNDATION SANSTHA'S PHOENIX INSTITUTE OF TECHNOLOGYLODGA TQ ASUADIST. LATUR,Lodga,Latur,Maharashtra,"AT POST LODGA, TQ.Ausa dist Latur, Lodga, 413512",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_2007
7332,Rashtramata B.ed. College Loha,Loha,Nanded,Maharashtra,"At. Shivaji Chowk Sayal Road Loha, Tq. Loha, Loha, 431708",,private,General,BA;B.Sc;B.Com,aishe_7332
7520,"Saint Gadage Maharaj Mahavidyalaya, Loha",Loha,Nanded,Maharashtra,"Gadge Baba Nagar Loha Tq. Loha Dist. Nanded, NA, Loha, 431708",,private,General,BA;B.Sc;B.Com,aishe_7520
34628,"Bharatiya Rashtriya Shikshan Sanstha's Shankarrao Jawale Patil, Arts, Science & Commerce College, Lohara.",Lohara,Osmanabad,Maharashtra,"At Post. Lohara Ta.Lohara Dist. Osmanabad, AT.Post.Lohara Ta.Lohara Dist.Osmanabad, Lohara, 413608",,private,Commerce,B.Com,aishe_34628
41962,"Kasmade Parisar Vikas Mandals College Of B.ed. Co Ed Education, A/p. Vasaka, Vithewadi Lohaner, Tal. Devala, Dist.nashik",Lohoner,Nashik,Maharashtra,"A/P-Lohoner Tal-Deola Dist -Nashik, A/P-Lohoner Tal-Deola Dist -Nashik, Lohoner, 423102",,private,General,BA;B.Sc;B.Com,aishe_41962
9616,MAULE KALA KRIDA SHAIKSHANIK SANSKRUTIK & KRUSHI VIKAS PRATISHTAN KHANDALA SATARA,Lonand,Satara,Maharashtra,"AT POST LONAND (MATHURAINAGAR) TAL KHANDALA DIST SATARA, AT POST LONAND (MATHURAINAGAR) TAL KHANDALA DIST SATARA, Lonand, 415521",,private,Agriculture,B.Sc,aishe_9616
11190,"Sharadchandra Pawar Mahavidyalaya, Lonand",Lonand,Satara,Maharashtra,"At-Post : Lonand,Tal:Khandala,Dist : Satara, At-Post : Lonand,Tal:Khandala,Dist : Satara, Lonand, 415521",,private,General,BA;B.Sc;B.Com,aishe_11190
9119,BHARATRATNA RAJIV D. ED. COLLEGE OF EDUCATION LONAR BULDANA,Lonar,Buldana,Maharashtra,"Gat No.145, Azad Nagar, Hirdav Road, Lonar, 443302",,private,General,BA;B.Sc;B.Com,aishe_9119
43182,"Late Ku. Durga Kanhaiyyalal Banmeru Science College, Lonar.",Lonar,Buldana,Maharashtra,"Late Ku. Durga Kanhaiyyalal Banmeru Science College,, LONI Road, LONAR, Lonar, 443302",,private,Nursing,B.Sc,aishe_43182
10542,SAI INSTITUTE OF ENGINEERING & TECHNOLOGY BHADRAWATI,Lonara,Chandrapur,Maharashtra,"At- Lonara, Nagpur Chandrpur Highway, Lonara, 442902",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_10542
42154,"Sinhgad Technical Education Societys Nivrutti Babaji Navale College Of Commerce, Kusagaon Bk., Lonavala,tal. Maval,dist.pune",Lonavala,Pune,Maharashtra,"Gat No 309/310, Mumbai - Pune Express Highway, Kusgaon (BK), Lonavala, Lonavala, 410401",,private,Commerce,B.Com,aishe_42154
41973,"Sinhgad Technical Education Societys Sinhgad Institute Of Hotel Management And Catering Technology, Kusgaon Bk., Lonavala, Tal. Maval, Dist.pune 410401",Lonavala,Pune,Maharashtra,"Sinhgad Technical Education Society, Gat No.309/310,, Kusgaon (Bk),Off Mumbai Pune Expressway, lonavala,, Lonavala, 410401",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_41973
41698,"Sinhgad Technical Education Societys Sinhgad Institute Of Management,business Administration And Computer Application, Kusgaon Bk., Lonavala, Tal. Maval, Dist.pune 410401",Lonavala,Pune,Maharashtra,"Kusgaon (Bk.), Off Mumbai-Pune Expressway, Lonavala,, Pune- 410401., Lonavala, 410401",,private,MBA,MBA;BBA,aishe_41698
41581,"Sinhgad Technical Education Societys Sinhgad Institute Of Pharmaceutical Science, Kusagaon Bk., Lonavala,tal. Maval,dist.pune",Lonavala,Pune,Maharashtra,"S. No. 309/310, Kusgaon (Bk.), Off. Mumbai-Pune Expressway,, Lonavala, Dist - Pune - 410 401, Lonavala, 410401",,private,Pharmacy,B.Pharm,aishe_41581
41599,"Sinhgad Technical Education Societys Sinhgad Institute Of Technology, Kusagaon Bk., Lonavala,tal. Maval,dist.pune",Lonavala,Pune,Maharashtra,"Gat No 309/310, Kusgaon(Bk.), Off. Mumbai-Pune Express way,, Lonavala,Tal. Maval, Dist. Pune, PIN 410401, Lonavala, 410401",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_41599
45897,"SINHGAD TECHNICAL EDUCATION SOCIETYS SKN SINHGAD INSTITUTE OF TECHNOLOGY AND SCIENCE, PUNE",Lonavala,Pune,Maharashtra,"Gat No. 309/310, Kusgaon (Bk.), Off Mumbai-Pune Expressway, Gat No. 309/310, Kusgaon (Bk.), Off Mumbai-Pune Expressway, Lonavala, 410401",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_45897
41845,"Sinhgad Technical Education Societys Smt.kashibai Navale College Of Education, Kusagaon Bk., Lonavala,tal. Maval,dist.pune",Lonavala,Pune,Maharashtra,"GATE NO. 309/310 KUSGAON (BK) LONAVALA, TAL MAVAL, Lonavala, 410401",,private,General,BA;B.Sc;B.Com,aishe_41845
42113,"Vidya Prasarini Sabhas Arts, Science & Commerce College, Lonavala, Tal. Maval,dist.pune",Lonavala,Pune,Maharashtra,"Lonavla, Tal Maval, Dist Pune, Lonavla, Tal Maval, Dist Pune, Lonavala, 410401",,private,Commerce,B.Com,aishe_42113
299,"Dr. Babasaheb Ambedkar Technological University, Lonere",Lonere,Raigarh,Maharashtra,"Dr Babasaheb Ambedkar Technological University Lonere, Lonere, Lonere, 402103",,private,General,BA;B.Sc;B.Com,aishe_299
1757,DR.BABASAHEB AMBEDKAR TECH.UNIVERSITYINSTITUTE OF PETROCHEMICAL ENGINEERINGLONERERAIGAD,Lonere,Raigarh,Maharashtra,"A/p Lonere, Tal. - Mangaon, Dist. - Raigad., PIN 402103, Lonere, 402103",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_1757
9769,"Center For Biotechnology, Loni",Loni,Ahmadnagar,Maharashtra,"A/p Loni (BK) Taluka: Rahata, District: Ahmednagar, Loni, 413736",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_9769
50802,"COLLEGE OF AGRICULTURAL BUSINESS MANAGEMENT, LONI",Loni,Ahmadnagar,Maharashtra,"A/P:-LONI TAL:-RAHATA, DIST:-AHMEDNAGAR, Loni, 413736",,private,Agriculture,B.Sc,aishe_50802
50800,"COLLEGE OF AGRICUTURAL BIOTECHNOLOGY, LONI",Loni,Ahmadnagar,Maharashtra,"A/P:-LONI CHANDRAPUR ROAD, TAL:-RAHATA DIST:-AHMEDNAGAR, Loni, 413736",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_50800
50804,"COLLEGE OF AGRICUTURE, LONI",Loni,Ahmadnagar,Maharashtra,"A/p:-Loni Tal:-Rahata, Dist:-Ahmednagar, Loni, 413736",,private,General,BA;B.Sc;B.Com,aishe_50804
9766,"College Of Physiotherapy, Loni",Loni,Ahmadnagar,Maharashtra,"A/p.Loni B.K, Tal Rahata, Dist.Ahmednagar, Loni, 413738",,private,General,BA;B.Sc;B.Com,aishe_9766
42091,"Pravara Gramin Shikshan Sansthas Pravara Rural College Of Architecture,loni Pravaranagar Tal. Rahata,dist. 413736",Loni,Ahmadnagar,Maharashtra,"Sadatpur Road, Loni, Loni, 413736",,private,Architecture,B.Arch,aishe_42091
322,"Pravara Institute Of Medical Sciences, Ahmednagar",Loni,Ahmadnagar,Maharashtra,"A/P : Loni BK, Tal. Rahata,, Dist. Ahmednagar, Loni, 413736",,private,Medical,MBBS;BDS,aishe_322
41393,"Pravara Rural Education Societys Pravara Gramin Adhyapak Mahavidyalaya,loni, Tal.rahata, Dist. Ahmednagar 413736",Loni,Ahmadnagar,Maharashtra,"A/P- Loni Bk.Loni, Chandrapur Road, LoniBk,Tal- Rahata,Dist- Ahmednagar, Loni, 413736",,private,General,BA;B.Sc;B.Com,aishe_41393
41297,"Pravara Rural Education Societys Pravara Rural College Of Pharmacy, Pravaranagar, Dist.ahmednagar 413736",Loni,Ahmadnagar,Maharashtra,"A/P- Loni, Tal-Rahata, Loni, 413736",,private,Pharmacy,B.Pharm,aishe_41297
41639,"Pravaranagar Rural Education Societys Pravara Rural Engineering College, Loni Bk., Tal. Rahata, Dist.ahmednagar 413736",Loni,Ahmadnagar,Maharashtra,"At post Loni, Tal Rahata Dist Ahmednager, Loni, 413736",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_41639
9767,"Rural Medical College, Loni",Loni - 413 736,Ahmadnagar,Maharashtra,"A/P. LONI BK. TAL. RAHATA, DIST: AHMEDNAGAR, Loni - 413 736, 413736",,private,Medical,MBBS;BDS,aishe_9767
9768,"College Of Nursing, Loni",Loni Bk,Ahmadnagar,Maharashtra,"Loni BK, Tal: Rahata, Dist: Ahmednagar, Loni Bk, 413736",,private,Nursing,B.Sc,aishe_9768
41915,"Pravara Institute Of Research And Education In Natural And Social Sciences Pirens, Institute Of Business Management And Administration Ibma, A/p. Loni Bk., Tal. Shrirampur, Dist.ahmednagar 413736",Loni Bk,Ahmadnagar,Maharashtra,"Loni Bk, PIRENS IBMA loni Bk, Loni Bk, 413736",,private,MBA,MBA;BBA,aishe_41915
9727,PRAVARA RURAL COLLEGE OF EDUCATION RAHATA AHMEDNAGAR,Loni Bk,Ahmadnagar,Maharashtra,"Chandrapur Road, NA, Loni Bk, 413736",,private,General,BA;B.Sc;B.Com,aishe_9727
10756,PRAVARA RURAL EDUCATION SOCIETY`S PRAVARA RURAL COLLEGE OF PHARMACY PRAVARANAGAR,Loni Bk,Ahmadnagar,Maharashtra,"A/P-Loni Bk, Tal-Rahata, Loni Bk, 413736",,private,Pharmacy,B.Pharm,aishe_10756
9735,PRIYADRASHNI GRAMIN MAHILA MANDAL LONI AHMEDNAGAR,Loni Bk,Ahmadnagar,Maharashtra,"LONI SANDGMNER ROAD, OPP PMT COMPLEX, Loni Bk, 413736",,private,General,BA;B.Sc;B.Com,aishe_9735
9764,"Rural Dental College, Loni",Loni Bk,Ahmadnagar,Maharashtra,"A/P. Loni Bk, Tal.- Rahata, Dist.- Ahmednagar, Loni Bk, 413736",,private,Medical,MBBS;BDS,aishe_9764
2016,PRAVARA RURAL EDUCATION SOCIETY'S PADMASHRI DR. VITTALRAO VIKHE PATIL POLYTECHNIC AHMEDNAGAR,Loni Bk.,Ahmadnagar,Maharashtra,"A/p:Loni Bk. Pin-413736, Tal:Rahata., Loni Bk., 413736",,private,Polytechnic,B.Tech,aishe_2016
41534,"Pravara Rural Education Societys College Of Physical Education, Pravaranagar, Tal.rahata, Dist.ahmednagar 413712","Loni Kd, Tal. Rahata, Pin.",Ahmadnagar,Maharashtra,"A/P. Loni Kd, Sadatpur Road, Loni Kd, Tal. Rahata, Pin., 413713",,private,General,BA;B.Sc;B.Com,aishe_41534
41720,"Pravara Rural Education Societys Padmashri Vikhhe Patil College Of Arts, Science And Commerce, Pravaranagar, A/p. Loni, Tal. Rahata, Dist.ahmednagar 413713",Loni(kd),Ahmadnagar,Maharashtra,"A/P-Loni(KD), Tal-Rahata, Loni(kd), 413713",,private,Commerce,B.Com,aishe_41720
9200,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING LONI KALBHOR, PUNE",Lonikalbhor,Pune,Maharashtra,"behind indian oil company,basic center,Wak vasti, Lonikalbhor,Tal- Haveli, Lonikalbhor, 412201",,private,General,BA;B.Sc;B.Com,aishe_9200
41486,"Shree Ramchandra Education Society Lonikand, Pune Shree Ramchandra College Of Engineering, Address: Gat No 351 And 333/1, A/p Lonikand, Pune-nagar Road Taluka: Haweli (excluding Corporation Area) District: Pune",Lonikand,Pune,Maharashtra,"Gut No. 351 & 333/1, Pune- Nagar Road, Behind BJS College, Lonikand, Taluka Haweli, Lonikand, 412216",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_41486
15712,ARTS AND COMMERCE COLLEG.MADHA 413209 DIST SOLAPUR MAHARASHTRA,Madha,Solapur,Maharashtra,"AT POST TAL.MADHA .DIST.SOLAPUR, AT POST TAL.MADHA DIST.SOLPAUR, Madha, 413209",,private,Commerce,B.Com,aishe_15712
9897,SHANTIDOOT BAHUDDESHIYA PRATISHTHAN SHANTIDOOT ADHYAPAK VIDYALAYA MADAHA,Madha,Solapur,Maharashtra,"AT POST MADHA, TAL MADHA, Madha, 413209",,private,General,BA;B.Sc;B.Com,aishe_9897
10066,SHRI TULJABHAVANI BAHUUDDESHIY SAMAJ SEVI SANSTHA JUNIOR COLLEGE OF EDUCATION MADHA SOLAPUR,Madha,Solapur,Maharashtra,"Shetphal Road Madha, Tq-Madha Dist- Solapur, Madha, 413209",,private,General,BA;B.Sc;B.Com,aishe_10066
15728,VITTALRAO SHINDE ARTS MAHAVIDYALAYA TEMBURNI TAL-MADHA DIST-SOLAPUR,Madha,Solapur,Maharashtra,"At. Post. Tembhurni, Behind Dudha Sangh,MIDC, Madha, 413211",,private,Arts,BA,aishe_15728
55086,"College Of Agricultural Biotechnology, Achloli, Mahad",Mahad,Raigarh,Maharashtra,"College of Agricultural Biotechnology, Achloli, Mahad, NA, Mahad, 402305",,private,Agriculture,B.Sc,aishe_55086
55182,"College Of Food Technology, Achloli, Mahad",Mahad,Raigarh,Maharashtra,"College of Food Technology, Achloli, Mahad, NA, Mahad, 402305",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_55182
34043,Dr.babasaheb Ambedkar College Of Arts Sience And Commerce Mahad Dist Raigad,Mahad,Raigarh,Maharashtra,"Mumbai-Goa Highway No. 17, MAHAD (RAIGAD), Mahad Dist. Raigad, Mahad, 402301",,private,Commerce,B.Com,aishe_34043
34101,Hirwal Education Trusts College Of Science (computer Science And Information Technology) At Mahad Dist Raigad,Mahad,Raigarh,Maharashtra,"H.No. 1913,'Anant Complex',Shop No.2, M.G. Road, NA, Mahad, 402301",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_34101
34007,Lokvikas Samajik Sanstha M M Jagtap College Of Art Science & Commerce At Mahad Midc Ksf Colony No.2 Dist Raigad,Mahad,Raigarh,Maharashtra,"cpt.Jagtap Niwas, Navenagar,Mahadcpt.Jagtap Niwas, Navenagar,Mahad, Mahad muncipal school No.1, Mahad, 402301",,private,Commerce,B.Com,aishe_34007
34192,Navyug Vidyapeeth Trust College Of Arts Science & Commerce At Ladvali Mahad Dist Raigad,Mahad,Raigarh,Maharashtra,"Ladvali-, NA, Mahad, 402301",,private,Commerce,B.Com,aishe_34192
44210,"Regal College Of Technology, 9b.c.a.)",Mahad,Raigarh,Maharashtra,"Navenagar Near S.T.Depot, NA, Mahad, 402301",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_44210
43153,"Arts , Commerce College Mahagaon",Mahagaon,Yavatmal,Maharashtra,"NEAR PANCHYAT SAMITEE, TQ.MAHAGAON, Mahagaon, 445205",,private,Commerce,B.Com,aishe_43153
48662,"SANT GAJANAN MAHARAJ COLLEGE OF ENGINEERING, KOLHAPUR",Mahagaon,Kolhapur,Maharashtra,"SITE CHNICHEWADI, TAL. GADHINGLAJ, DIST. KOLHAPUR, Mahagaon, 416503",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_48662
33509,K J Somaiya College Of Arts & Commerce Vidyanagar Campus Vidyavihar Mumbai 400 077,Maharashtra,Mumbai,Maharashtra,"VIDYANAGAR, Mumbai, Maharashtra, 400077",,private,MBA,MBA;BBA,aishe_33509
33875,Jeevan Joyt Educational Trusts Reena Mehta Arts & Commerce Rachana Apartment Near Kopolwadi Geeta Nagar Bhyander West 401 101,Maharastra,Thane,Maharashtra,"Near Fly-over,150 Feet Road,Opp. Maxus Mall, Bhayandar (W), Dist-Thane, Near Fly-over,150 Feet Road, Opp. Maxus Mall, Bhayandar (W), Dist-Thane, Maharastra, 401101",,private,Commerce,B.Com,aishe_33875
9705,PARVATIBAI JR. COLLEGE OF EDUCATION KARVENAGAR PUNE,Maharastra,Pune,Maharashtra,"NDA Road Karvenagar Pune 52, PUNE, Maharastra, 411052",,private,General,BA;B.Sc;B.Com,aishe_9705
9101,BANABAI GAGADANI TRUST ADHYAPAK VIDYALAYA MHASAWAD JALGAON,Mahsawad,Jalgaon,Maharashtra,"Mhasawad, NA, Mahsawad, 425116",,private,General,BA;B.Sc;B.Com,aishe_9101
7297,"Chatrapati Sambhaji Maharaj College, Mahur",Mahur,Nanded,Maharashtra,"Mahur, T- point Mahur., Mahur, 431721",,private,General,BA;B.Sc;B.Com,aishe_7297
7446,"Shri Renuka Devi Arts Senior College, Mahur",Mahur,Nanded,Maharashtra,"Pusad Road Mahur, NA, Mahur, 431721",,private,Arts,BA,aishe_7446
7571,Shri Sharadchandra Pawar Arts Sr. College Mahur,Mahur,Nanded,Maharashtra,"AT.POST.MAHUR, TQ. MAHUR DIST. NANDED, Mahur, 431721",,private,Arts,BA,aishe_7571
10183,UTTANRAO RATHOD D. ED. COLLEGE MAHUR NANDED,Mahur,Nanded,Maharashtra,"At.Post. Mahur, Tq. Mahur Dist. Nanded, Mahur, 431721",,private,General,BA;B.Sc;B.Com,aishe_10183
34487,"Keshavraj Sevabhavi Sanstha's Majalgaon Apex I.t. College, Majalgaon",Majalgaon,Bid,Maharashtra,"Apex IT College Majalgaon Dist.Beed, NA, Majalgaon, 431131",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_34487
34506,"Lonar Shikshan Prasarak Mandal, Kannapur, Shri Moreshwar Arts And Science College, Gangamasla.",Majalgaon,Bid,Maharashtra,"at.post gangamasla tq.majalgaon dist.beed, NA, Majalgaon, 431131",,private,Science,B.Sc,aishe_34506
34350,"Majalgaon Arts,science & Commerce College, Majalgaon.",Majalgaon,Bid,Maharashtra,"Georai Road, Majalgaon Dist Beed., Georai Road, Majalgaon Dist Beed., Majalgaon, 431131",,private,Commerce,B.Com,aishe_34350
9590,MAJALGAON VIKAS PRATISHTHAN MANJALGAON MAHILA D. ED COLLEGE MAJALGAON MAJALGAON,Majalgaon,Bid,Maharashtra,"Sadola Road, Kesapuri Camp, Majalgaon, 431122",,private,General,BA;B.Sc;B.Com,aishe_9590
34613,"Majalgaon Vikas Pratishthan's Pune, Information & Management College, Kasapuri Camp",Majalgaon,Bid,Maharashtra,"A/P KESAPRI CAMP ,SADOLA ROAD, KESAPERI CAMP, Majalgaon, 431142",,private,MBA,MBA;BBA,aishe_34613
34440,"Siddheshwar College Of Arts,science & Commerce College, Majalgaon.",Majalgaon,Bid,Maharashtra,"court road,Majalgaoncourt road,Majalgaon, NA, Majalgaon, 431131",,private,Commerce,B.Com,aishe_34440
10111,SONAJI SHIKSHAN PRASARAK MANDAL MAJALGAON BEED,Majalgaon,Bid,Maharashtra,"Manjratha road bahtwadgaon wasahat, Majalgaon, Tq.Majalgaon, Majalgaon, 431131",,private,General,BA;B.Sc;B.Com,aishe_10111
34386,"Bharat Shikshan Sanstha's College Of Arts, Makni.",Makani,Osmanabad,Maharashtra,"At post Makani Tq. Lohara Dist Osmanabad, makani, Makani, 413604",,private,Arts,BA,aishe_34386
8993,A. T. T. JR. COLLEGE OF EDUCATION MALEGAN NASHIK,Malegaon,Nashik,Maharashtra,"1503, ISLAMPURA WARD, QUIDWAI ROAD, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_8993
41627,"Aakar Kala V Krida Mandal Dr. N. H. Wagh Institute Of Management And Research, Address: Dahiwal, Taluka: Malegaon, District: Nashik",Malegaon,Nashik,Maharashtra,"A/P- Dahiwal,Tal-Malegaon, Dist-Nashik, Malegaon, 423105",,private,MBA,MBA;BBA,aishe_41627
1657,AIT'S INSTITUTE OF PHARMACY MALEGAON NASIK,Malegaon,Nashik,Maharashtra,"P.B.No.123, SR.No.100, PHARMACY NAGER, Malegaon, 423203",,private,Pharmacy,B.Pharm,aishe_1657
41367,"Citizen Welfare Education Societys Dr. Manzoor Hasan Ayyubi College Of Education, Sr.no. 224, Plot No. 124, Guruwar Ward, Islam Nagar, Malegaon, Dist. Nashik - 423203",Malegaon,Nashik,Maharashtra,"Sr.No.224,Plot.No.124,Islamnager,Gruwar Ward,Malegaon.(Nasik), Sr.No.224,Plot.No.124,Islamnager,Gruwar Ward,Malegaon.(Nasik), Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_41367
9161,CITIZEN WELFARE SOCIETYS SARDAR COLLEGE OF EDUCATION BUDHWAR WARD NASHIK,Malegaon,Nashik,Maharashtra,"S.No 224, Plot No 124, Islam Nagar, Guruwar Ward, Malegaon (Nasik), S.No 224, Plot No 124, Islam Nagar, Guruwar Ward, Malegaon (Nasik), Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_9161
44235,Dnyandeep Education Society's Mahila Shikshanshatra Mahavidyalaya,Malegaon,Nashik,Maharashtra,"Kathwala Building, Satana Naka, Malegaon, Abhay Sankul, Satana Road, Malegaon, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_44235
50807,"H H SRI SRI MURALIDHARA SWAMIJI COLLEGE OF AGRICULTURE, MALEGAON",Malegaon,Nashik,Maharashtra,"LVH MARG, MALEGAON CAMP, MALEGAON, NA, Malegaon, 423205",,private,Agriculture,B.Sc,aishe_50807
9337,J. A. T. URDU JR. COLLEGE OF EDUCATION ISLAMPURA NASIK,Malegaon,Nashik,Maharashtra,"Sr.No.10, Islampura Malegaon, NA, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_9337
41235,"J.a.t.college Of Education For Womens Anjuman E Talim, Malegaon, Dist. Nashik",Malegaon,Nashik,Maharashtra,"Sr.No.10 Islampura MalegaonSame, Dist: Nashik 423203 (MH), Malegaon, 423105",,private,General,BA;B.Sc;B.Com,aishe_41235
41345,"Jadid Anjuman E Talim Societys Arts,science & Commerce Girls College, Malegaon Dist.nashik 423203",Malegaon,Nashik,Maharashtra,"Sr.No.10 Islampura, Malegaon (Nashik), Malegaon, 423203",,private,Commerce,B.Com,aishe_41345
47550,"Jamia Mohammadia Education Societys Mumbai Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon",Malegaon,Nashik,Maharashtra,"""MANSOORA"", P.O. Box 144, Malegaon, Malegaon, 423203",,private,MBA,MBA;BBA,aishe_47550
42165,"K.b.h.s.s. Trust's Dr.b.v. Hiray College Of Management & Research Centre, Address: Krushi Nagar, Malegaon Camp, Malegaon, Taluka: Malegaon District: Nashik",Malegaon,Nashik,Maharashtra,"Krushinagar, Malegaon Camp, Malegaon, 423105",,private,Agriculture,B.Sc,aishe_42165
9412,KAI ANJANBAI RAMCHANDRA SRUYAWANSHI D. ED COLLEGE MUNGASE NASIK,Malegaon,Nashik,Maharashtra,"AT POST MUGASE, TAL MALEGAON, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_9412
9413,KAI BHAUSAHEB HIRAY SMARNIKA SAMITI TRUST NEW ENGLISH D. ED COLLEGE ATSOYGON MALEGAON NASIK,Malegaon,Nashik,Maharashtra,"Near Shubhda Vidhyalaya, Nav Wasat, Soygaon, Malegaon, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_9413
44295,Kai. Bahusaheb Hiray Smarnika Samiti Trust's College Of Computer Applications And Home Science,Malegaon,Nashik,Maharashtra,"K.B.H. POLYTECHNIC CAMPUS, BHAYGAON ROAD, MALEGAON CAMP, MALEGAON, Malegaon, 423105",,private,Arts,BA,aishe_44295
9440,KBHSSTS ADHYAPAK VIDYALAYA MALEGAON CAMP NASHIK,Malegaon,Nashik,Maharashtra,"NEAR SOMWAR BAZAR RAWALGAON NAKA, MALEGAON CAMP MALEGAON DIST NASHIK, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_9440
9447,KHATOON MINORITY WOMEN SOCIAL AND EDUCATION SOCIETY MALEGAON MALEGAON,Malegaon,Nashik,Maharashtra,"534 M.H.B.Colony, Aaisha Nagar Pat Kinara Malegaon, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_9447
41875,"Khatun Minority Womens Social Welfare & Educational Societys Royal College Of Pharmaceutical,educational & Research, Sachane Khurd, Malegaon, Dist. Nashik 423203",Malegaon,Nashik,Maharashtra,"Behind Hotel Sahyog, Dhule Road,, Sayne Khurd, Malegaon, Dist. Nashik, Malegaon, 423203",,private,Pharmacy,B.Pharm,aishe_41875
42195,"Khatun Monority Womens Social Welfare & Educational Societys A.m.college Of Education English Medium, Aaishanagar, Malegaon Dist.nashik 423203",Malegaon,Nashik,Maharashtra,"AAISHA NAGAR PAT KINARA MALEGAON NASHIK, 534 MHB COLONY MALEGAON NASHIK, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_42195
41867,"Late Bhausaheb Hire Smaranika Trusts Institute Of Pharmacy,bhaygaon Road, Malegaon Camp, Dist.nashik 423105",Malegaon,Nashik,Maharashtra,"BHAYGAON ROAD, OPP. JAJUWADI, JRISHI NAGAR, MALEGAON CAMP, Malegaon, 423105",,private,Pharmacy,B.Pharm,aishe_41867
41533,"M.g.vidyamandirs K.b.h.institute Of Management And Research, Malegaon Camp, Dist.nashik 423105",Malegaon,Nashik,Maharashtra,"Loknete Vyankatrao Hiray marg, NA, Malegaon, 423105",,private,MBA,MBA;BBA,aishe_41533
41629,"M.g.vidyamandirs Smt. Pushpatai Hire Arts,science & Commerce Mahila Mahavidyalaya, Malegaon Camp, Dist.nashik 423105",Malegaon,Nashik,Maharashtra,"Loknete Vyankatrao Hiray Marg Malegaon Camp, Dist. Nashik, Vyankatrao Hiray Marg Malegaon Camp, Dist. Nashik, Malegaon, 423105",,private,Commerce,B.Com,aishe_41629
41281,"Maharaja Sayajirao Gaikwad Arts,science & Commerce College,malegaon Camp, Dist.nashik 423105",Malegaon,Nashik,Maharashtra,"LOKNETE VYANKATRAO HIRAY MARG, MALEGAON CAMP ,, Malegaon, 423105",,private,Commerce,B.Com,aishe_41281
41887,"Mahatama Gandhi Vidyamandirs Guruwarya Dodhu Anandbuwa Kala & Wanijya Mahavidyalaya,malegaon City, Dist.nashik 423203",Malegaon,Nashik,Maharashtra,"Quidwai Road Malegaon, --, Malegaon, 423203",,private,General,BA;B.Sc;B.Com,aishe_41887
42222,"Mahatama Gandhi Vidyamandirs K.b.h.law College, Malegaon Camp, Dist.nashik 423105",Malegaon,Nashik,Maharashtra,"Loknete Vankatrao Hirey Marg,Malegaon-Camp,, Malegao , 423105, Malegaon, 423105",,private,Law,LLB,aishe_42222
